Table of Measured Values,,,,,,
Task,T407,,,,,
1.512,428,188.5,20.4,0.001,,
1.5145,428,188.6,20.4,0.005,,
1.5185,430,188.7,20.4,0.0025,,
1.5245,431,189,20.4,0.01,,
1.533,432,189.5,20.4,0.017,,
1.5405,432,190.4,20.4,0.015,,
1.549,434,191.5,20.4,0.0055,,
1.5575,435,192.4,20.4,0.014,,
1.566,436,193.6,20.4,0.014,,
1.5745,437,194.5,20.4,0.014,,
1.582,438,195.2,20.4,0.015,,
1.5905,438,196.5,20.4,0.017,,
1.599,440,197.3,20.4,0.0055,,
1.6075,441,198.1,20.4,0.014,,
1.6155,442,199,20.4,0.0135,,
1.624,443,199.7,20.4,0.014,,
1.6315,444,200.4,20.4,0.015,,
1.64,444,201.2,20.4,0.017,,
1.6485,446,201.9,20.4,0.0055,,
1.657,447,202.6,20.4,0.014,,
1.6655,448,203.4,20.4,0.014,,
1.674,448,203.9,20.4,0.017,,
1.6815,450,204.6,20.4,0.005,,
1.69,450,205.2,20.4,0.017,,
1.6985,452,205.9,20.4,0.0055,,
1.707,453,206.5,20.4,0.014,,
1.715,454,207.1,20.4,0.0135,,
1.723,454,207.7,20.4,0.016,,
1.731,456,208.3,20.4,0.0055,,
1.7395,456,208.9,20.4,0.017,,
1.748,458,209.2,20.4,0.0055,,
1.7565,459,209.8,20.4,0.014,,
1.765,460,210.4,20.4,0.014,,
1.7725,460,210.8,20.4,0.015,,
1.781,462,211.4,20.4,0.0055,,
1.7895,462,212,20.4,0.017,,
1.798,464,212.4,20.4,0.0055,,
1.8065,465,212.9,20.4,0.014,,
1.8145,466,213.3,20.4,0.0135,,
1.822,466,213.7,20.4,0.015,,
1.8305,468,214.2,20.4,0.0055,,
1.839,469,214.6,20.4,0.014,,
1.8475,470,215,20.4,0.014,,
1.856,471,215.4,20.4,0.014,,
1.8635,472,215.8,20.4,0.015,,
1.872,472,216.3,20.4,0.017,,
1.8805,474,216.7,20.4,0.0055,,
1.889,475,217.1,20.4,0.014,,
1.8975,476,217.4,20.4,0.014,,
1.9055,477,217.8,20.4,0.0135,,
1.914,478,218.2,20.4,0.017,,
1.922,478,218.6,20.4,0.016,,
1.93,480,218.9,20.4,0.0055,,
1.9385,481,219.3,20.4,0.014,,
1.947,482,219.7,20.4,0.014,,
1.9555,483,220.1,20.4,0.014,,
1.963,484,220.4,20.4,0.015,,
1.9715,484,220.8,20.4,0.017,,
1.98,486,221.2,20.4,0.0055,,
1.9885,487,221.5,20.4,0.014,,
1.997,488,221.9,20.4,0.014,,
2.0055,489,222.2,20.4,0.014,,
2.013,490,222.4,20.4,0.015,,
2.0215,490,222.9,20.4,0.017,,
2.0295,492,223.1,20.4,0.0055,,
2.038,493,223.5,20.4,0.014,,
2.0465,494,223.7,20.4,0.014,,
2.055,495,223.9,20.4,0.014,,
2.0625,496,224.2,20.4,0.015,,
2.071,496,224.5,20.4,0.017,,
2.0795,498,224.9,20.4,0.0055,,
2.088,499,225.1,20.4,0.014,,
2.0965,500,225.4,20.4,0.014,,
2.1045,500,225.7,20.4,0.016,,
2.1125,502,225.9,20.4,0.0055,,
2.121,502,226.2,20.4,0.017,,
2.129,504,226.5,20.4,0.005,,
2.1375,505,226.8,20.4,0.014,,
2.146,506,227.1,20.4,0.014,,
2.1535,506,227.4,20.4,0.015,,
2.162,508,227.6,20.4,0.0055,,
2.1705,509,227.9,20.4,0.014,,
2.179,510,228.1,20.4,0.014,,
2.1875,511,228.3,20.4,0.014,,
2.195,512,228.6,20.4,0.015,,
2.2035,512,228.8,20.4,0.017,,
2.212,514,229.1,20.4,0.0055,,
2.2205,515,229.3,20.4,0.014,,
2.229,516,229.6,20.4,0.014,,
2.237,517,229.8,20.4,0.0135,,
2.2455,518,230.1,20.4,0.017,,
2.253,518,230.3,20.4,0.015,,
2.2615,520,230.6,20.4,0.0055,,
2.27,521,230.9,20.4,0.014,,
2.2785,522,231.1,20.4,0.014,,
2.287,523,231.2,20.4,0.014,,
2.2945,524,231.4,20.4,0.015,,
2.303,524,231.7,20.4,0.017,,
2.3115,526,231.9,20.4,0.0055,,
2.32,527,232.2,20.4,0.014,,
2.3285,528,232.4,20.4,0.014,,
2.3365,529,232.6,20.4,0.0135,,
2.3445,530,232.8,20.4,0.016,,
2.3525,530,232.9,20.4,0.016,,
2.361,532,233.1,20.4,0.0055,,
2.3695,533,233.3,20.4,0.014,,
2.378,534,233.6,20.4,0.014,,
2.3855,534,233.8,20.4,0.015,,
2.394,536,234,20.4,0.0055,,
2.4025,536,234.3,20.4,0.017,,
2.408,538,234.4,20.4,0.0035,,
2.4105,539,234.5,20.4,0.004,,
2.4115,540,234.7,20.4,0.0015,,
2.412,540,234.8,20.4,0.001,,
2.413,542,234.8,20.4,0.0005,,
2.4155,543,234.8,20.4,0.004,,
2.4185,544,234.8,20.4,0.005,,
2.4235,545,234.9,20.4,0.0085,,
2.428,545,235,20.4,0.015,,
Scope 1/1, Sample 15/23 (OF3-10-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-55.6,20.4,NaN,,
0.0005,1,-55.7,20.4,0.0005,,
0.0025,2,-55.7,20.4,0.002,,
0.005,3,-55.6,20.4,0.0025,,
0.009,4,-55.6,20.4,0.0035,,
0.0155,5,-55.3,20.4,0.006,,
0.0235,6,-55.5,20.4,0.0075,,
0.0315,7,-54.8,20.4,0.008,,
0.0395,8,-54.8,20.4,0.008,,
0.048,9,-53.9,20.4,0.0075,,
0.0565,10,-53.5,20.4,0.0075,,
0.065,11,-52.6,20.4,0.0075,,
0.0735,12,-52,20.4,0.0085,,
0.081,13,-50.9,20.4,0.0075,,
0.0895,14,-49.8,20.4,0.0085,,
0.098,15,-48.6,20.4,0.0075,,
0.1065,16,-47.3,20.4,0.0075,,
0.115,17,-45.9,20.4,0.0075,,
0.1225,18,-44.2,20.4,0.0075,,
0.131,19,-42.9,20.4,0.0085,,
0.139,20,-41.1,20.4,0.0075,,
0.1475,21,-39.9,20.4,0.0075,,
0.156,22,-37.9,20.4,0.0075,,
0.1645,23,-36.5,20.4,0.0075,,
0.172,24,-34.7,20.4,0.0075,,
0.1805,25,-33.1,20.4,0.0085,,
0.189,26,-31.3,20.4,0.0075,,
0.1975,27,-29.6,20.4,0.0075,,
0.206,28,-27.8,20.4,0.0075,,
0.2145,29,-26,20.4,0.0085,,
0.222,30,-24.8,20.4,0.0075,,
0.2305,31,-22.9,20.4,0.0085,,
0.239,32,-21.7,20.4,0.0075,,
0.247,33,-20.1,20.4,0.0075,,
0.2555,34,-19,20.4,0.0075,,
0.263,35,-17.9,20.4,0.0075,,
0.2715,36,-16.3,20.4,0.0085,,
0.28,37,-15.5,20.4,0.0075,,
0.2885,38,-14,20.4,0.0075,,
0.297,39,-13,20.4,0.0075,,
0.3055,40,-11.8,20.4,0.0075,,
0.313,41,-10.7,20.4,0.0075,,
0.3215,42,-9.7,20.4,0.0085,,
0.33,43,-8.5,20.4,0.0075,,
0.3385,44,-7.7,20.4,0.0075,,
0.347,45,-6.7,20.4,0.0075,,
0.3545,46,-5.4,20.4,0.0075,,
0.363,47,-4.5,20.4,0.0085,,
0.371,48,-3.4,20.4,0.0075,,
0.3795,49,-2.1,20.4,0.0075,,
0.388,50,-1,20.4,0.0075,,
0.3965,51,-0.6,20.4,0.0085,,
0.404,52,0.2,20.4,0.0075,,
0.4125,53,0.9,20.4,0.0085,,
0.421,54,2.4,20.4,0.0075,,
0.4295,55,3.2,20.4,0.0075,,
0.438,56,4.3,20.4,0.0075,,
0.4465,57,5,20.4,0.0085,,
0.454,58,5.8,20.4,0.0075,,
0.4625,59,6.8,20.4,0.0085,,
0.471,60,7.3,20.4,0.0075,,
0.479,61,8.3,20.4,0.0075,,
0.4875,62,9.2,20.4,0.0075,,
0.496,63,10.2,20.4,0.0085,,
0.5035,64,11.5,20.4,0.0075,,
0.512,65,12.3,20.4,0.0085,,
0.5205,66,13.2,20.4,0.0075,,
0.529,67,14.6,20.4,0.0075,,
0.5375,68,15.3,20.4,0.0075,,
0.545,69,16.1,20.4,0.0075,,
0.5535,70,17.1,20.4,0.0085,,
0.562,71,17.9,20.4,0.0075,,
0.5705,72,19.1,20.4,0.0075,,
0.5785,73,19.6,20.4,0.0075,,
0.587,74,20.5,20.4,0.0085,,
0.595,75,21.6,20.4,0.008,,
0.603,76,22.4,20.4,0.0075,,
0.6115,77,23.2,20.4,0.0075,,
0.62,78,24.4,20.4,0.0075,,
0.6285,79,25,20.4,0.0075,,
0.636,80,25.9,20.4,0.0075,,
0.6445,81,27.1,20.4,0.0085,,
0.653,82,27.7,20.4,0.0075,,
0.6615,83,28.5,20.4,0.0075,,
0.67,84,29.7,20.4,0.0075,,
0.6785,85,30.4,20.4,0.0075,,
0.686,86,31.2,20.4,0.0075,,
0.6945,87,32.2,20.4,0.0085,,
0.7025,88,33,20.4,0.0075,,
0.711,89,34,20.4,0.0075,,
0.7195,90,35,20.4,0.0075,,
0.727,91,35.7,20.4,0.0075,,
0.7355,92,36.5,20.4,0.0085,,
0.744,93,37.8,20.4,0.0085,,
0.7525,94,38.3,20.4,0.0075,,
0.761,95,39.2,20.4,0.0075,,
0.7695,96,40.1,20.4,0.0075,,
0.777,97,40.9,20.4,0.0075,,
0.7855,98,41.6,20.4,0.0085,,
0.794,99,42.8,20.4,0.0075,,
0.8025,100,43.4,20.4,0.0075,,
0.8105,101,44.2,20.4,0.0075,,
0.819,102,45.5,20.4,0.0075,,
0.8265,103,46,20.4,0.0075,,
0.835,104,46.8,20.4,0.0085,,
0.8435,105,48,20.4,0.0075,,
0.852,106,48.5,20.4,0.0075,,
0.8605,107,49.5,20.4,0.0075,,
0.869,108,50.6,20.4,0.0075,,
0.8765,109,51.3,20.4,0.0075,,
0.885,110,52,20.4,0.0085,,
0.8935,111,52.9,20.4,0.0075,,
0.9015,112,53.7,20.4,0.0075,,
0.91,113,54.6,20.4,0.0075,,
0.9185,114,55.6,20.4,0.0075,,
0.926,115,56.6,20.4,0.0075,,
0.9345,116,57.2,20.4,0.0085,,
0.943,117,58,20.4,0.0075,,
0.9515,118,59.3,20.4,0.0075,,
0.96,119,59.8,20.4,0.0075,,
0.9685,120,60.7,20.4,0.0085,,
0.976,121,61.5,20.4,0.0075,,
0.9845,122,62.7,20.4,0.0075,,
0.993,123,63.5,20.4,0.0075,,
1.0015,124,64.3,20.4,0.0075,,
1.0095,125,65.2,20.4,0.0075,,
1.0175,126,66.1,20.4,0.008,,
1.0255,127,66.9,20.4,0.008,,
1.034,128,67.8,20.4,0.0075,,
1.0425,129,68.7,20.4,0.0075,,
1.051,130,70.1,20.4,0.0075,,
1.0585,131,70.9,20.4,0.0075,,
1.067,132,71.8,20.4,0.0085,,
1.0755,133,72.7,20.4,0.0085,,
1.084,134,74.1,20.4,0.0075,,
1.0925,135,74.9,20.4,0.0075,,
1.101,136,75.9,20.4,0.0075,,
1.1085,137,76.9,20.4,0.0075,,
1.117,138,78.3,20.4,0.0085,,
1.1255,139,79.1,20.4,0.0075,,
1.1335,140,80.3,20.4,0.0075,,
1.142,141,81.7,20.4,0.0075,,
1.1505,142,82.8,20.4,0.0075,,
1.158,143,84,20.4,0.0075,,
1.1665,144,85.5,20.4,0.0085,,
1.175,145,87.1,20.4,0.0075,,
1.1835,146,88.4,20.4,0.0075,,
1.192,147,89.9,20.4,0.0075,,
1.2005,148,91.2,20.4,0.0085,,
1.208,149,93.1,20.4,0.0075,,
1.2165,150,94.3,20.4,0.0085,,
1.225,151,96.1,20.4,0.0075,,
1.2335,152,98.4,20.4,0.0075,,
1.2415,153,100.4,20.4,0.0075,,
1.2495,154,102.6,20.4,0.008,,
1.2575,155,104.7,20.4,0.008,,
1.266,156,107.2,20.4,0.0075,,
1.2745,157,109.3,20.4,0.0075,,
1.283,158,112.2,20.4,0.0075,,
1.2915,159,115.7,20.4,0.0075,,
1.299,160,119,20.4,0.0075,,
1.3075,161,122.6,20.4,0.0085,,
1.316,162,126,20.4,0.0075,,
1.3245,163,129.9,20.4,0.0075,,
1.333,164,134.2,20.4,0.0075,,
1.341,165,137.8,20.4,0.0075,,
1.349,166,141.4,20.4,0.008,,
1.357,167,146.1,20.4,0.008,,
1.3655,168,150.8,20.4,0.0075,,
1.374,169,154.9,20.5,0.0075,,
1.3825,170,158.5,20.5,0.0075,,
1.39,171,161.8,20.5,0.0075,,
1.3985,172,164.8,20.5,0.0085,,
1.407,173,167.4,20.5,0.0075,,
1.4155,174,169.7,20.5,0.0075,,
1.424,175,172.5,20.5,0.0075,,
1.4325,176,174.3,20.5,0.0075,,
1.44,177,176.5,20.5,0.0075,,
1.4485,178,178.1,20.5,0.0085,,
1.457,179,180,20.5,0.0075,,
1.465,180,182.2,20.5,0.0075,,
1.4735,181,183.4,20.5,0.0075,,
1.482,182,184.6,20.5,0.0085,,
1.4865,183,185.2,20.5,0.0075,,
1.4865,423,188.3,20.5,0,,
1.487,424,188.5,20.5,0.0005,,
1.4885,425,188.7,20.5,0.002,,
1.491,426,188.5,20.5,0.003,,
1.4955,427,188.5,20.5,0.0055,,
1.5015,428,188.8,20.5,0.0075,,
1.51,429,189.4,20.5,0.012,,
1.5175,430,190.4,20.5,0.0105,,
1.526,431,191.6,20.5,0.012,,
1.5345,432,192.6,20.5,0.0105,,
1.543,433,193.7,20.5,0.0105,,
1.5515,434,194.7,20.5,0.0105,,
1.559,435,195.5,20.5,0.0105,,
1.5675,436,196.3,20.5,0.012,,
1.576,437,197.2,20.5,0.012,,
1.584,438,198.2,20.5,0.01,,
1.5925,439,199.3,20.5,0.0105,,
1.601,440,200,20.5,0.0105,,
1.6085,441,200.8,20.5,0.0105,,
1.617,442,201.2,20.5,0.012,,
1.6255,443,202,20.5,0.0105,,
1.634,444,202.7,20.5,0.0105,,
1.6425,445,203.3,20.5,0.0105,,
1.651,446,204.2,20.5,0.012,,
1.6585,447,205,20.5,0.0105,,
1.667,448,205.3,20.5,0.012,,
1.6755,449,205.9,20.5,0.0105,,
1.684,450,206.6,20.5,0.0105,,
1.692,451,207.2,20.5,0.01,,
1.7,452,207.8,20.5,0.0115,,
1.708,453,208.5,20.5,0.0115,,
1.7165,454,209.1,20.5,0.012,,
1.725,455,209.5,20.5,0.0105,,
1.7335,456,210,20.5,0.0105,,
1.742,457,210.6,20.6,0.0105,,
1.7495,458,211,20.5,0.0105,,
1.758,459,211.9,20.5,0.012,,
1.7665,460,212.3,20.5,0.012,,
1.775,461,212.6,20.5,0.0105,,
1.783,462,213,20.6,0.01,,
1.7915,463,213.4,20.5,0.0105,,
1.7995,464,213.8,20.6,0.0115,,
1.8075,465,214.6,20.6,0.0115,,
1.816,466,214.9,20.6,0.0105,,
1.8245,467,215.2,20.6,0.0105,,
1.833,468,215.6,20.6,0.0105,,
1.8415,469,215.9,20.6,0.012,,
1.849,470,216.4,20.6,0.0105,,
1.8575,471,217.2,20.6,0.012,,
1.866,472,217.3,20.6,0.0105,,
1.8745,473,217.8,20.6,0.0105,,
1.883,474,218,20.6,0.0105,,
1.8905,475,218.3,20.6,0.0105,,
1.899,476,218.7,20.6,0.012,,
1.9075,477,219.4,20.6,0.012,,
1.9155,478,219.5,20.6,0.01,,
1.924,479,219.9,20.6,0.0105,,
1.9325,480,220.2,20.6,0.0105,,
1.94,481,220.7,20.6,0.0105,,
1.9485,482,221.3,20.6,0.012,,
1.957,483,221.3,20.6,0.012,,
1.9655,484,221.6,20.6,0.0105,,
1.974,485,221.9,20.6,0.0105,,
1.982,486,222.5,20.6,0.01,,
1.99,487,222.7,20.6,0.0115,,
1.9985,488,222.9,20.6,0.012,,
2.0065,489,223.3,20.6,0.0115,,
2.015,490,223.5,20.6,0.0105,,
2.0235,491,223.8,20.6,0.0105,,
2.032,492,224.2,20.6,0.012,,
2.0395,493,224.5,20.6,0.0105,,
2.048,494,224.6,20.6,0.012,,
2.0565,495,224.9,20.6,0.0105,,
2.065,496,225.3,20.6,0.0105,,
2.0735,497,225.7,20.6,0.0105,,
2.081,498,226,20.6,0.0105,,
2.0895,499,226.2,20.6,0.012,,
2.098,500,226.4,20.6,0.012,,
2.106,501,226.6,20.6,0.01,,
2.1145,502,227,20.6,0.0105,,
2.123,503,227.5,20.6,0.0105,,
2.1305,504,227.6,20.6,0.0105,,
2.139,505,227.8,20.6,0.012,,
2.1475,506,228,20.6,0.012,,
2.156,507,228.3,20.6,0.0105,,
2.1645,508,228.5,20.6,0.0105,,
2.173,509,229.1,20.6,0.0105,,
2.1805,510,229.4,20.6,0.0105,,
2.189,511,229.3,20.6,0.012,,
2.1975,512,229.5,20.6,0.012,,
2.2055,513,229.8,20.6,0.01,,
2.214,514,230,20.6,0.0105,,
2.2225,515,230.2,20.6,0.012,,
2.23,516,230.6,20.6,0.0105,,
2.2385,517,230.8,20.6,0.012,,
2.247,518,230.9,20.6,0.0105,,
2.2555,519,231.1,20.6,0.0105,,
2.264,520,231.3,20.6,0.0105,,
2.2725,521,231.5,20.6,0.012,,
2.28,522,231.9,20.6,0.0105,,
2.2885,523,232.4,20.6,0.012,,
2.297,524,232.4,20.6,0.0105,,
2.3055,525,232.5,20.6,0.0105,,
2.3135,526,232.8,20.6,0.01,,
2.3215,527,232.9,20.6,0.0115,,
2.3295,528,233.2,20.6,0.0115,,
2.338,529,233.5,20.6,0.012,,
2.3465,530,233.9,20.6,0.0105,,
2.355,531,233.8,20.6,0.0105,,
2.3635,532,233.9,20.6,0.012,,
2.3705,533,234.2,20.6,0.01,,
2.376,534,234.3,20.6,0.008,,
2.3785,535,234.4,20.6,0.003,,
2.379,536,234.7,20.6,0.0005,,
2.3795,537,234.9,20.6,0.0005,,
2.38,538,235,20.6,0.0005,,
2.382,539,235,20.6,0.002,,
Scope 1/1, Sample 16/23 (RB3-10-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-56.2,20.4,NaN,,
0.0005,1,-56.2,20.4,0.0005,,
0.0025,2,-56.1,20.4,0.002,,
0.005,3,-56.2,20.4,0.0025,,
0.009,4,-56.2,20.4,0.0035,,
0.0155,5,-56.2,20.4,0.006,,
0.0235,6,-56.1,20.4,0.0075,,
0.0315,7,-55.8,20.4,0.008,,
0.0395,8,-55.3,20.4,0.008,,
0.048,9,-54.7,20.4,0.0075,,
0.0565,10,-53.9,20.4,0.0075,,
0.065,11,-53,20.4,0.0075,,
0.0735,12,-52,20.4,0.0075,,
0.081,13,-51,20.4,0.0075,,
0.0895,14,-49.8,20.4,0.0085,,
0.098,15,-48.6,20.4,0.0075,,
0.1065,16,-47.3,20.4,0.0075,,
0.1145,17,-45.8,20.4,0.0075,,
0.123,18,-44.4,20.4,0.0085,,
0.131,19,-42.6,20.4,0.008,,
0.139,20,-40.8,20.4,0.008,,
0.1475,21,-39,20.4,0.0075,,
0.156,22,-37.1,20.4,0.0075,,
0.1645,23,-35.3,20.4,0.0075,,
0.173,24,-33.8,20.4,0.0085,,
0.1805,25,-31.9,20.4,0.0075,,
0.189,26,-30,20.4,0.0085,,
0.1975,27,-28.3,20.4,0.0075,,
0.206,28,-26.5,20.4,0.0075,,
0.214,29,-25,20.4,0.0075,,
0.222,30,-23.6,20.4,0.008,,
0.2305,31,-22.1,20.4,0.0085,,
0.2385,32,-20.6,20.4,0.0075,,
0.247,33,-19.1,20.4,0.0075,,
0.2555,34,-17.7,20.4,0.0075,,
0.264,35,-16.6,20.4,0.0085,,
0.2715,36,-15.4,20.4,0.0075,,
0.28,37,-14.1,20.4,0.0075,,
0.2885,38,-12.9,20.4,0.0075,,
0.297,39,-11.7,20.4,0.0075,,
0.3055,40,-10.6,20.4,0.0075,,
0.313,41,-9.7,20.4,0.0075,,
0.3215,42,-8.7,20.4,0.0085,,
0.33,43,-7.7,20.4,0.0075,,
0.338,44,-6.7,20.4,0.0075,,
0.3465,45,-5.6,20.4,0.0075,,
0.355,46,-4.4,20.4,0.0075,,
0.3625,47,-3.5,20.4,0.0075,,
0.371,48,-2.4,20.4,0.0085,,
0.3795,49,-1.2,20.4,0.0075,,
0.388,50,-0.2,20.4,0.0075,,
0.3965,51,0.1,20.4,0.0075,,
0.405,52,1.1,20.4,0.0075,,
0.4125,53,2.1,20.4,0.0075,,
0.421,54,3.6,20.4,0.0085,,
0.4295,55,3.9,20.4,0.0075,,
0.4375,56,4.8,20.4,0.0075,,
0.446,57,5.5,20.4,0.0075,,
0.4545,58,6.2,20.4,0.0085,,
0.462,59,7,20.4,0.0075,,
0.4705,60,7.9,20.4,0.0085,,
0.479,61,8.9,20.4,0.0075,,
0.4875,62,10,20.4,0.0075,,
0.496,63,11.1,20.4,0.0075,,
0.5035,64,12,20.4,0.0075,,
0.512,65,13,20.4,0.0085,,
0.5205,66,13.9,20.4,0.0085,,
0.529,67,14.7,20.4,0.0075,,
0.537,68,15.5,20.4,0.0075,,
0.5455,69,16.5,20.4,0.0075,,
0.5535,70,17.2,20.4,0.008,,
0.5615,71,18.1,20.4,0.008,,
0.57,72,18.9,20.4,0.0075,,
0.5785,73,19.8,20.4,0.0075,,
0.587,74,20.6,20.4,0.0075,,
0.5955,75,21.5,20.4,0.0075,,
0.603,76,22.4,20.4,0.0075,,
0.6115,77,23.3,20.4,0.0085,,
0.62,78,24.2,20.4,0.0075,,
0.6285,79,25,20.4,0.0075,,
0.6365,80,25.8,20.4,0.0075,,
0.645,81,26.7,20.4,0.0075,,
0.6525,82,27.4,20.4,0.0075,,
0.661,83,28.2,20.4,0.0085,,
0.6695,84,29,20.4,0.0075,,
0.678,85,29.9,20.4,0.0075,,
0.6865,86,30.7,20.4,0.0075,,
0.695,87,31.5,20.4,0.0085,,
0.7025,88,32.5,20.4,0.0075,,
0.711,89,33.2,20.4,0.0085,,
0.7195,90,34.1,20.4,0.0075,,
0.728,91,35,20.4,0.0075,,
0.736,92,35.8,20.4,0.0075,,
0.744,93,36.6,20.5,0.008,,
0.7525,94,37.5,20.4,0.0085,,
0.7605,95,38.3,20.5,0.0075,,
0.769,96,39.2,20.5,0.0075,,
0.7775,97,40,20.5,0.0075,,
0.786,98,40.8,20.5,0.0075,,
0.7935,99,41.8,20.5,0.0075,,
0.802,100,42.6,20.5,0.0085,,
0.8105,101,43.3,20.5,0.0075,,
0.819,102,44.1,20.5,0.0075,,
0.8275,103,45,20.5,0.0075,,
0.836,104,45.7,20.5,0.0085,,
0.8435,105,46.5,20.5,0.0075,,
0.852,106,47.3,20.5,0.0085,,
0.86,107,48.2,20.5,0.0075,,
0.8685,108,49.1,20.5,0.0075,,
0.877,109,49.9,20.5,0.0075,,
0.8845,110,50.7,20.5,0.0075,,
0.893,111,51.5,20.5,0.0085,,
0.9015,112,52.4,20.5,0.0075,,
0.91,113,53.1,20.5,0.0075,,
0.9185,114,54,20.5,0.0075,,
0.927,115,54.7,20.5,0.0075,,
0.9345,116,55.5,20.5,0.0075,,
0.943,117,56.4,20.5,0.0085,,
0.9515,118,57.3,20.5,0.0075,,
0.96,119,58,20.5,0.0075,,
0.968,120,58.8,20.5,0.0075,,
0.9765,121,59.5,20.5,0.0085,,
0.984,122,60.4,20.5,0.0075,,
0.9925,123,61.3,20.5,0.0085,,
1.001,124,62.1,20.5,0.0075,,
1.0095,125,63,20.5,0.0075,,
1.018,126,63.9,20.5,0.0075,,
1.0255,127,64.7,20.5,0.0075,,
1.034,128,65.5,20.5,0.0085,,
1.0425,129,66.3,20.5,0.0075,,
1.051,130,67.3,20.5,0.0075,,
1.0595,131,68.3,20.5,0.0075,,
1.068,132,69.1,20.5,0.0085,,
1.0755,133,70.1,20.5,0.0075,,
1.084,134,71.2,20.5,0.0085,,
1.092,135,72.1,20.5,0.0075,,
1.1005,136,73,20.5,0.0075,,
1.109,137,73.9,20.5,0.0075,,
1.1165,138,74.7,20.5,0.0075,,
1.125,139,75.8,20.5,0.0085,,
1.1335,140,76.8,20.5,0.0075,,
1.142,141,78.1,20.5,0.0075,,
1.1505,142,79.3,20.5,0.0075,,
1.159,143,80.4,20.5,0.0075,,
1.1665,144,81.5,20.5,0.0075,,
1.175,145,82.9,20.5,0.0085,,
1.1835,146,84.1,20.5,0.0075,,
1.192,147,85.4,20.5,0.0075,,
1.2005,148,86.8,20.5,0.0075,,
1.208,149,88.2,20.5,0.0075,,
1.2165,150,89.7,20.5,0.0085,,
1.2245,151,91,20.5,0.0075,,
1.233,152,92.5,20.5,0.0075,,
1.2415,153,94.1,20.5,0.0075,,
1.25,154,95.9,20.5,0.0075,,
1.2575,155,97.6,20.5,0.0075,,
1.266,156,99.5,20.5,0.0085,,
1.2745,157,101.7,20.5,0.0075,,
1.283,158,103.6,20.5,0.0075,,
1.2915,159,106,20.5,0.0075,,
1.3,160,108.4,20.5,0.0085,,
1.3075,161,111.4,20.5,0.0075,,
1.316,162,114.1,20.5,0.0085,,
1.3245,163,117.1,20.5,0.0075,,
1.3325,164,120.7,20.5,0.0075,,
1.341,165,123.9,20.5,0.0075,,
1.3485,166,126.9,20.5,0.0075,,
1.357,167,131.3,20.5,0.0085,,
1.3655,168,135.4,20.5,0.0085,,
1.374,169,139.7,20.5,0.0075,,
1.3825,170,143.4,20.5,0.0075,,
1.391,171,147.5,20.5,0.0075,,
1.3985,172,151.1,20.5,0.0075,,
1.407,173,155.1,20.5,0.0085,,
1.4155,174,158.7,20.5,0.0075,,
1.424,175,162.1,20.5,0.0075,,
1.432,176,165.1,20.5,0.0075,,
1.4405,177,167.8,20.5,0.0085,,
1.4485,178,170.5,20.5,0.008,,
1.4565,179,172.6,20.5,0.0075,,
1.465,180,174.6,20.5,0.0075,,
1.4735,181,176.5,20.5,0.0075,,
1.482,182,178.6,20.5,0.0075,,
1.4895,183,180,20.5,0.0075,,
1.498,184,181.9,20.5,0.0085,,
1.5065,185,183.3,20.5,0.0075,,
1.515,186,184.7,20.5,0.0075,,
1.5185,186,185,20.5,0.007,,
1.5185,427,188.3,20.5,0,,
1.519,428,188.4,20.5,0.001,,
1.5205,429,188.4,20.5,0.0025,,
1.523,430,188.4,20.5,0.004,,
1.527,431,188.5,20.5,0.0055,,
1.5335,432,188.8,20.5,0.0095,,
1.542,433,189.6,20.5,0.012,,
1.5495,434,190.4,20.5,0.0125,,
1.558,435,191.7,20.5,0.014,,
1.5665,436,192.6,20.5,0.012,,
1.575,437,193.5,20.5,0.012,,
1.583,438,194.5,20.5,0.0115,,
1.5915,439,195.4,20.5,0.014,,
1.5995,440,196.2,20.5,0.0135,,
1.6075,441,197.3,20.5,0.0135,,
1.616,442,198,20.5,0.012,,
1.6245,443,198.9,20.5,0.012,,
1.633,444,199.7,20.5,0.012,,
1.6405,445,200.4,20.6,0.0125,,
1.649,446,201.1,20.5,0.014,,
1.6575,447,201.8,20.5,0.014,,
1.666,448,202.6,20.5,0.012,,
1.6745,449,203.3,20.5,0.012,,
1.683,450,204.1,20.5,0.012,,
1.6905,451,204.6,20.5,0.0125,,
1.699,452,205.3,20.5,0.014,,
1.707,453,206,20.6,0.0115,,
1.7155,454,206.6,20.5,0.012,,
1.724,455,207.3,20.5,0.012,,
1.7325,456,207.8,20.5,0.012,,
1.74,457,208.3,20.5,0.0125,,
1.7485,458,208.8,20.5,0.014,,
1.757,459,209.4,20.5,0.012,,
1.7655,460,209.9,20.6,0.012,,
1.774,461,210.4,20.6,0.012,,
1.7825,462,210.9,20.6,0.014,,
1.79,463,211.4,20.6,0.0125,,
1.7985,464,211.8,20.6,0.014,,
1.8065,465,212.4,20.6,0.0115,,
1.815,466,212.8,20.6,0.012,,
1.8235,467,213.3,20.6,0.012,,
1.831,468,213.9,20.6,0.0125,,
1.8395,469,214.3,20.5,0.014,,
1.848,470,214.7,20.6,0.014,,
