Table of Measured Values,,,,,,
Task,T659,,,,,
0.3455,45,-14.2,21.2,0.008,,
0.354,46,-13.2,21.2,0.0075,,
0.3625,47,-12.1,21.2,0.0075,,
0.371,48,-11.4,21.2,0.0075,,
0.3795,49,-10.4,21.2,0.0075,,
0.388,50,-9.7,21.2,0.0085,,
0.3955,51,-8.7,21.2,0.0075,,
0.404,52,-8.1,21.2,0.0085,,
0.4125,53,-7.1,21.2,0.0075,,
0.4205,54,-6.4,21.2,0.0075,,
0.429,55,-5.5,21.2,0.0075,,
0.4365,56,-4.9,21.2,0.0075,,
0.445,57,-3.8,21.2,0.0085,,
0.4535,58,-3.1,21.2,0.0075,,
0.462,59,-2,21.2,0.0075,,
0.4705,60,-1.2,21.2,0.0075,,
0.479,61,-0.3,21.2,0.0075,,
0.4865,62,0.1,21.2,0.0075,,
0.495,63,0.5,21.2,0.0085,,
0.5035,64,1.1,21.2,0.0075,,
0.512,65,2,21.2,0.0075,,
0.52,66,2.8,21.2,0.0075,,
0.5285,67,3.5,21.2,0.0075,,
0.536,68,4.2,21.2,0.0075,,
0.5445,69,5,21.2,0.0085,,
0.553,70,5.7,21.2,0.0075,,
0.5615,71,6.2,21.2,0.0075,,
0.57,72,6.9,21.2,0.0075,,
0.5785,73,7.5,21.2,0.0075,,
0.586,74,8,21.2,0.0075,,
0.5945,75,9.1,21.2,0.0085,,
0.603,76,9.7,21.2,0.0075,,
0.6115,77,10.7,21.2,0.0075,,
0.6195,78,11.3,21.2,0.0075,,
0.628,79,12.3,21.2,0.0075,,
0.6355,80,12.8,21.2,0.0075,,
0.644,81,13.7,21.2,0.0085,,
0.6525,82,14.2,21.2,0.0075,,
0.661,83,15.1,21.2,0.0075,,
0.6695,84,15.6,21.2,0.0075,,
0.678,85,16.6,21.2,0.0075,,
0.6855,86,17.1,21.2,0.0075,,
0.694,87,17.9,21.2,0.0085,,
0.702,88,18.6,21.2,0.0075,,
0.7105,89,19.2,21.2,0.0075,,
0.719,90,20,21.2,0.0075,,
0.7275,91,20.7,21.2,0.0075,,
0.735,92,21.4,21.2,0.0075,,
0.7435,93,22,21.2,0.0085,,
0.752,94,22.9,21.2,0.0075,,
0.7605,95,23.4,21.2,0.0075,,
0.769,96,24.3,21.2,0.0075,,
0.777,97,24.9,21.2,0.0075,,
0.785,98,25.8,21.2,0.008,,
0.793,99,26.3,21.2,0.008,,
0.8015,100,27.2,21.2,0.0075,,
0.81,101,27.8,21.2,0.0075,,
0.8185,102,28.5,21.2,0.0075,,
0.827,103,29.3,21.2,0.0075,,
0.8345,104,29.8,21.2,0.0075,,
0.843,105,30.8,21.2,0.0085,,
0.8515,106,31.5,21.2,0.0075,,
0.86,107,32.2,21.2,0.0075,,
0.868,108,33.2,21.2,0.0075,,
0.8765,109,33.7,21.2,0.0075,,
0.8845,110,34.6,21.2,0.008,,
0.8925,111,35.3,21.2,0.008,,
0.901,112,36.1,21.2,0.0075,,
0.9095,113,36.8,21.2,0.0075,,
0.918,114,37.8,21.2,0.0075,,
0.9265,115,38.4,21.2,0.0075,,
0.934,116,39.1,21.2,0.0075,,
0.9425,117,40,21.2,0.0085,,
0.951,118,40.7,21.2,0.0075,,
0.959,119,41.6,21.2,0.0075,,
0.9675,120,42.5,21.2,0.0075,,
0.976,121,43.2,21.2,0.0075,,
0.9835,122,44,21.2,0.0075,,
0.992,123,44.9,21.2,0.0085,,
1.0005,124,45.7,21.2,0.0075,,
1.009,125,46.6,21.2,0.0075,,
1.0175,126,47.5,21.2,0.0075,,
1.026,127,48.3,21.2,0.0075,,
1.0335,128,49,21.2,0.0075,,
1.042,129,50.1,21.2,0.0085,,
1.0505,130,50.8,21.3,0.0075,,
1.0585,131,51.8,21.3,0.0075,,
1.067,132,52.6,21.2,0.0075,,
1.0755,133,53.7,21.2,0.0075,,
1.083,134,54.4,21.3,0.0075,,
1.0915,135,55.3,21.2,0.0085,,
1.1,136,56.3,21.3,0.0075,,
1.1085,137,57.2,21.3,0.0075,,
1.117,138,58.3,21.2,0.0075,,
1.1255,139,59.1,21.2,0.0075,,
1.133,140,60.3,21.3,0.0075,,
1.1415,141,61.1,21.3,0.0085,,
1.1495,142,62.3,21.3,0.0075,,
1.158,143,63.3,21.3,0.0075,,
1.1665,144,64.3,21.3,0.0075,,
1.175,145,65.5,21.3,0.0075,,
1.1825,146,66.3,21.3,0.0075,,
1.191,147,67.6,21.3,0.0085,,
1.1995,148,68.7,21.3,0.0085,,
1.208,149,69.7,21.3,0.0075,,
1.216,150,71.1,21.3,0.0075,,
1.2245,151,72.3,21.3,0.0075,,
1.233,152,73.7,21.3,0.0075,,
1.2405,153,74.9,21.3,0.0075,,
1.249,154,76.1,21.3,0.0085,,
1.2575,155,77.7,21.3,0.0075,,
1.266,156,78.8,21.3,0.0075,,
1.2745,157,80.3,21.3,0.0075,,
1.283,158,81.6,21.3,0.0075,,
1.2905,159,83.1,21.3,0.0075,,
1.2985,160,84.8,21.3,0.008,,
1.307,161,86.3,21.3,0.0075,,
1.3155,162,88.2,21.3,0.0075,,
1.324,163,89.9,21.3,0.0075,,
1.3325,164,91.7,21.3,0.0075,,
1.34,165,93.7,21.3,0.0075,,
1.3485,166,95.7,21.3,0.0085,,
1.357,167,98,21.3,0.0075,,
1.3655,168,100.4,21.3,0.0075,,
1.3735,169,102.9,21.3,0.0075,,
1.382,170,105.9,21.3,0.0075,,
1.3895,171,108.5,21.3,0.0075,,
1.398,172,111.6,21.3,0.0085,,
1.4065,173,115.2,21.3,0.0075,,
1.415,174,119.3,21.3,0.0075,,
1.4235,175,123.9,21.3,0.0075,,
1.432,176,128,21.3,0.0075,,
1.4395,177,132,21.3,0.0075,,
1.448,178,136.9,21.3,0.0085,,
1.4565,179,141.5,21.3,0.0075,,
1.465,180,147.1,21.3,0.0075,,
1.473,181,151.9,21.3,0.0075,,
1.4815,182,156,21.3,0.0085,,
1.489,183,159.8,21.3,0.0075,,
1.4975,184,163.5,21.3,0.0085,,
1.506,185,166.9,21.3,0.0075,,
1.5145,186,169.8,21.3,0.0075,,
1.523,187,172.2,21.3,0.0075,,
1.5315,188,174.8,21.3,0.0075,,
1.539,189,176.8,21.3,0.0075,,
1.5475,190,179,21.3,0.0085,,
1.5555,191,180.9,21.3,0.0075,,
1.564,192,182.6,21.3,0.0075,,
1.5725,193,184,21.3,0.0075,,
1.5795,194,185.1,21.3,0.008,,
1.5795,434,188.5,21.3,0,,
1.58,435,188.5,21.3,0.0005,,
1.582,436,188.6,21.3,0.002,,
1.584,437,188.5,21.3,0.002,,
1.588,438,188.8,21.3,0.004,,
1.594,439,188.9,21.3,0.006,,
1.6025,440,189.5,21.3,0.0075,,
1.611,441,190.2,21.3,0.0075,,
1.6195,442,191.5,21.3,0.0075,,
1.6275,443,192.6,21.3,0.008,,
1.6355,444,193.4,21.3,0.008,,
1.6435,445,194.7,21.3,0.008,,
1.652,446,195.6,21.3,0.0075,,
1.6605,447,196.8,21.3,0.0075,,
1.669,448,197.4,21.3,0.0075,,
1.6775,449,198.6,21.3,0.0085,,
1.685,450,199.1,21.3,0.0075,,
1.6935,451,200.1,21.3,0.0085,,
1.702,452,200.7,21.3,0.0075,,
1.7105,453,201.6,21.3,0.0075,,
1.7185,454,202.3,21.3,0.0075,,
1.727,455,202.9,21.3,0.0085,,
1.7345,456,203.8,21.3,0.0075,,
1.743,457,204.4,21.3,0.0085,,
1.7515,458,205.1,21.3,0.0075,,
1.76,459,205.5,21.3,0.0075,,
1.7685,460,206.4,21.3,0.0075,,
1.777,461,207,21.3,0.0075,,
1.7845,462,207.7,21.3,0.0075,,
1.793,463,208,21.3,0.0085,,
1.801,464,208.7,21.3,0.0075,,
1.8095,465,209.3,21.3,0.0075,,
1.818,466,209.7,21.3,0.0075,,
1.8265,467,210.4,21.3,0.0075,,
1.834,468,210.8,21.3,0.0075,,
1.8425,469,211.5,21.3,0.0085,,
1.851,470,211.9,21.3,0.0085,,
1.8595,471,212.6,21.3,0.0075,,
1.868,472,212.8,21.3,0.0075,,
1.876,473,213.6,21.3,0.0075,,
1.884,474,214,21.3,0.008,,
1.892,475,214.3,21.3,0.008,,
1.9005,476,214.7,21.3,0.0085,,
1.909,477,215,21.3,0.0075,,
1.9175,478,215.6,21.3,0.0075,,
1.926,479,215.9,21.3,0.0075,,
1.9335,480,216.5,21.3,0.0075,,
1.942,481,216.7,21.3,0.0085,,
1.9505,482,217.4,21.3,0.0085,,
1.959,483,217.5,21.3,0.0075,,
1.967,484,218.3,21.3,0.0075,,
1.9755,485,218.4,21.3,0.0075,,
1.984,486,218.9,21.3,0.0085,,
1.9915,487,219.2,21.3,0.0075,,
2,488,219.6,21.3,0.0085,,
2.0085,489,220,21.3,0.0075,,
2.017,490,220.5,21.3,0.0075,,
2.0255,491,220.7,21.3,0.0075,,
2.0335,492,221,21.3,0.008,,
2.0415,493,221.5,21.3,0.008,,
2.0495,494,221.6,21.3,0.008,,
2.058,495,222.3,21.3,0.0085,,
2.0665,496,222.3,21.3,0.0075,,
2.075,497,222.8,21.3,0.0075,,
2.0835,498,222.9,21.3,0.0075,,
2.091,499,223.5,21.3,0.0075,,
2.0995,500,223.7,21.3,0.0085,,
2.108,501,224.2,21.3,0.0085,,
2.116,502,224.3,21.3,0.0075,,
2.1245,503,224.9,21.3,0.0075,,
2.133,504,224.9,21.3,0.0075,,
2.1405,505,225.2,21.3,0.0075,,
2.149,506,225.6,21.3,0.0085,,
2.1575,507,225.8,21.3,0.0085,,
2.166,508,226.3,21.3,0.0075,,
2.1745,509,226.4,21.3,0.0075,,
2.183,510,226.7,21.3,0.0075,,
2.1905,511,226.9,21.3,0.0075,,
2.199,512,227.4,21.3,0.0085,,
2.207,513,227.4,21.3,0.008,,
2.2155,514,227.8,21.3,0.0075,,
2.224,515,227.9,21.3,0.0075,,
2.2325,516,228.4,21.3,0.0075,,
2.24,517,228.5,21.3,0.0075,,
2.2485,518,228.9,21.3,0.0085,,
2.257,519,229.1,21.3,0.0085,,
2.2655,520,229.5,21.3,0.0075,,
2.274,521,229.6,21.3,0.0075,,
2.282,522,230,21.3,0.0075,,
2.29,523,230.1,21.3,0.008,,
2.298,524,230.3,21.3,0.008,,
2.3065,525,230.6,21.3,0.0085,,
2.315,526,230.8,21.3,0.0075,,
2.3235,527,231,21.3,0.0075,,
2.332,528,231.2,21.3,0.0075,,
2.3405,529,231.5,21.3,0.0085,,
2.348,530,231.6,21.3,0.0075,,
2.3565,531,232,21.3,0.0085,,
2.365,532,232.1,21.3,0.0075,,
2.373,533,232.4,21.3,0.0075,,
2.3815,534,232.6,21.3,0.0075,,
2.389,535,232.9,21.3,0.0075,,
2.3975,536,233,21.3,0.0085,,
2.406,537,233.3,21.3,0.0085,,
2.4145,538,233.5,21.3,0.0075,,
2.4225,539,233.7,21.3,0.0075,,
2.4295,540,233.9,21.3,0.0065,,
2.432,541,234.2,21.3,0.0025,,
2.433,542,234.2,21.3,0.001,,
2.4335,543,234.3,21.3,0.0005,,
2.4345,544,234.3,21.3,0.001,,
2.435,545,234.3,21.3,0.0005,,
2.4355,546,234.3,21.3,0.0005,,
2.4365,547,234.4,21.3,0.001,,
2.4375,548,234.3,21.3,0.001,,
2.4375,549,234.4,21.3,0,,
2.4385,550,234.4,21.3,0.001,,
2.4385,551,234.5,21.3,0,,
2.439,552,234.3,21.3,0.0005,,
2.44,553,234.5,21.3,0.001,,
2.4405,554,234.3,21.3,0.0005,,
2.4415,555,234.6,21.3,0.001,,
2.442,556,234.4,21.3,0.0005,,
2.443,557,234.6,21.3,0.001,,
2.4435,558,234.5,21.3,0.0005,,
2.4445,559,234.6,21.3,0.001,,
2.445,560,234.6,21.3,0.0005,,
2.4455,561,234.6,21.3,0.0005,,
2.446,562,234.7,21.3,0.0005,,
2.447,563,234.6,21.3,0.001,,
2.4475,564,234.8,21.3,0.0005,,
2.448,565,234.6,21.4,0.0005,,
2.449,566,234.8,21.3,0.001,,
2.449,567,234.6,21.3,0,,
2.45,568,234.8,21.3,0.001,,
2.4505,569,234.7,21.4,0.0005,,
2.4515,570,234.7,21.3,0.001,,
2.4515,571,234.8,21.4,0,,
2.4525,572,234.6,21.3,0.001,,
2.453,573,234.8,21.3,0.0005,,
2.4535,574,234.6,21.4,0.0005,,
2.454,575,234.8,21.3,0.0005,,
2.4545,576,234.7,21.3,0.0005,,
2.455,577,235,21.4,0.0005,,
2.4555,578,234.8,21.4,0.0005,,
2.4565,579,234.9,21.3,0.001,,
2.4565,579,235,21.3,0,,
Scope 1/1, Sample 19/20 (Start 11b-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-59.8,21.3,NaN,,
0.001,1,-59.7,21.3,0.001,,
0.0025,2,-59.7,21.3,0.0015,,
0.005,3,-59.7,21.3,0.0025,,
0.009,4,-59.7,21.3,0.0035,,
0.015,5,-59.7,21.3,0.0055,,
0.0235,6,-59.5,21.3,0.0075,,
0.032,7,-59.2,21.3,0.0075,,
0.0405,8,-58.9,21.3,0.0075,,
0.049,9,-58.4,21.3,0.0085,,
0.0565,10,-57.7,21.3,0.007,,
0.065,11,-57,21.3,0.0075,,
0.073,12,-56.2,21.3,0.0075,,
0.0815,13,-55.3,21.3,0.0075,,
0.09,14,-54.2,21.3,0.0075,,
0.0985,15,-53.1,21.3,0.0075,,
0.106,16,-51.9,21.3,0.007,,
0.1145,17,-50.7,21.3,0.0075,,
0.123,18,-49.4,21.3,0.0075,,
0.1315,19,-47.9,21.3,0.0075,,
0.1395,20,-46.4,21.3,0.0075,,
0.148,21,-44.8,21.3,0.0075,,
0.1555,22,-43.3,21.3,0.0075,,
0.164,23,-41.7,21.3,0.0075,,
0.1725,24,-40,21.3,0.0075,,
0.181,25,-38.5,21.3,0.0075,,
0.1895,26,-36.8,21.3,0.0075,,
0.198,27,-35.1,21.3,0.0075,,
0.2065,28,-33.5,21.3,0.0085,,
0.214,29,-31.9,21.3,0.007,,
0.2225,30,-30.4,21.3,0.0075,,
0.2305,31,-29,21.3,0.0075,,
0.239,32,-27.5,21.3,0.0075,,
0.2475,33,-26.1,21.3,0.0075,,
0.256,34,-24.8,21.3,0.0075,,
0.2635,35,-23.7,21.3,0.007,,
0.272,36,-22.5,21.3,0.0075,,
0.2805,37,-21.3,21.3,0.0075,,
0.289,38,-20.1,21.3,0.0075,,
0.297,39,-19,21.3,0.0075,,
0.3055,40,-17.9,21.3,0.0075,,
0.313,41,-16.9,21.3,0.007,,
0.3215,42,-15.8,21.3,0.0075,,
0.33,43,-14.8,21.3,0.0075,,
0.3385,44,-13.9,21.3,0.0075,,
0.347,45,-12.8,21.3,0.0075,,
0.3555,46,-11.9,21.3,0.0075,,
0.363,47,-11.2,21.3,0.007,,
0.3715,48,-10.3,21.3,0.0075,,
0.38,49,-9.5,21.3,0.0075,,
0.388,50,-8.7,21.3,0.0075,,
0.3965,51,-7.9,21.3,0.0075,,
0.405,52,-7,21.3,0.007,,
0.4125,53,-6.3,21.3,0.007,,
0.421,54,-5.3,21.3,0.0075,,
0.4295,55,-4.5,21.3,0.0075,,
0.438,56,-3.6,21.3,0.0075,,
0.4465,57,-2.7,21.3,0.0075,,
0.455,58,-1.9,21.3,0.0075,,
0.4625,59,-1,21.3,0.007,,
0.471,60,-0.1,21.3,0.0075,,
0.4795,61,0.3,21.3,0.0075,,
0.4875,62,0.6,21.3,0.0075,,
0.496,63,1.4,21.3,0.0075,,
0.5045,64,2.1,21.3,0.0085,,
0.512,65,3.4,21.3,0.007,,
0.5205,66,3.7,21.3,0.0075,,
0.529,67,4.3,21.3,0.0075,,
0.5375,68,5,21.3,0.0075,,
0.546,69,5.6,21.3,0.0075,,
0.554,70,6.2,21.3,0.0075,,
0.562,71,6.8,21.3,0.0075,,
0.57,72,7.3,21.3,0.0075,,
0.5785,73,8,21.3,0.0075,,
0.587,74,8.9,21.3,0.0075,,
0.5955,75,9.6,21.3,0.0075,,
0.604,76,10.4,21.3,0.0075,,
0.6115,77,11.2,21.3,0.007,,
0.62,78,12.1,21.3,0.0075,,
0.6285,79,12.9,21.3,0.0075,,
0.637,80,13.5,21.3,0.0075,,
0.645,81,14.2,21.3,0.0075,,
0.6535,82,15,21.3,0.0075,,
0.662,83,15.6,21.3,0.0085,,
0.6695,84,16.3,21.3,0.007,,
0.678,85,17,21.3,0.0075,,
0.6865,86,17.8,21.3,0.0075,,
0.695,87,18.6,21.3,0.0075,,
0.7035,88,19.2,21.3,0.0075,,
0.711,89,19.8,21.3,0.0075,,
0.7195,90,20.5,21.3,0.0075,,
0.728,91,21.2,21.3,0.0075,,
0.736,92,21.8,21.3,0.0075,,
0.7445,93,22.6,21.3,0.0075,,
0.753,94,23.3,21.3,0.0075,,
0.7615,95,24.1,21.3,0.0085,,
0.769,96,24.7,21.3,0.007,,
0.7775,97,25.5,21.3,0.0075,,
0.786,98,26.3,21.3,0.0075,,
0.7945,99,26.9,21.3,0.0075,,
0.8025,100,27.7,21.3,0.0075,,
0.811,101,28.5,21.3,0.0075,,
0.8185,102,29.1,21.3,0.007,,
0.827,103,29.9,21.3,0.0075,,
0.8355,104,30.6,21.3,0.0075,,
0.844,105,31.5,21.3,0.0075,,
0.8525,106,32.2,21.3,0.0075,,
0.86,107,32.8,21.3,0.0075,,
0.8685,108,33.6,21.3,0.0075,,
0.877,109,34.4,21.3,0.0075,,
0.8855,110,35,21.3,0.0075,,
0.894,111,35.8,21.3,0.0075,,
0.902,112,36.6,21.3,0.0075,,
0.91,113,37.3,21.3,0.0075,,
0.9185,114,38.1,21.3,0.0075,,
0.9265,115,38.9,21.3,0.0075,,
0.935,116,39.7,21.3,0.0075,,
0.9435,117,40.4,21.3,0.0075,,
0.952,118,41.3,21.3,0.0075,,
0.9595,119,42.1,21.3,0.007,,
0.968,120,42.8,21.3,0.0075,,
0.9765,121,43.7,21.3,0.0075,,
0.985,122,44.5,21.3,0.0075,,
0.993,123,45.4,21.3,0.0075,,
1.0015,124,46.2,21.3,0.0075,,
1.009,125,46.9,21.3,0.0075,,
1.0175,126,47.9,21.3,0.0075,,
1.026,127,48.7,21.3,0.0075,,
1.0345,128,49.5,21.3,0.0075,,
1.043,129,50.3,21.3,0.0075,,
1.0515,130,51.3,21.3,0.0075,,
1.06,131,52,21.3,0.0085,,
1.0675,132,53,21.3,0.007,,
1.076,133,54,21.3,0.0075,,
1.084,134,54.8,21.3,0.0075,,
1.0925,135,55.8,21.3,0.0075,,
1.101,136,56.7,21.3,0.0075,,
1.1095,137,57.7,21.3,0.0075,,
1.117,138,58.5,21.3,0.007,,
1.1255,139,59.6,21.3,0.0075,,
1.134,140,60.5,21.3,0.0075,,
1.1425,141,61.5,21.3,0.0075,,
1.1505,142,62.6,21.3,0.0075,,
1.159,143,63.7,21.3,0.0075,,
1.1665,144,64.5,21.3,0.0075,,
1.175,145,65.7,21.3,0.0075,,
1.1835,146,66.8,21.3,0.0075,,
1.192,147,67.9,21.3,0.0075,,
1.2005,148,69,21.3,0.0075,,
1.209,149,70.3,21.3,0.0075,,
1.2165,150,71.2,21.3,0.0075,,
1.225,151,72.6,21.3,0.0075,,
1.233,152,73.8,21.3,0.0075,,
1.2415,153,75.1,21.3,0.0075,,
1.25,154,76.4,21.3,0.0075,,
1.2585,155,77.9,21.3,0.0075,,
1.267,156,79.1,21.3,0.0085,,
1.2745,157,80.5,21.3,0.007,,
1.283,158,81.9,21.3,0.0075,,
1.2915,159,83.3,21.3,0.0075,,
1.3,160,84.9,21.3,0.0075,,
1.308,161,86.7,21.3,0.0075,,
1.3165,162,88.3,21.3,0.0085,,
1.324,163,90.2,21.3,0.007,,
1.3325,164,92.2,21.3,0.0075,,
1.341,165,94.2,21.3,0.0075,,
1.3495,166,96.4,21.3,0.0075,,
1.358,167,99.1,21.3,0.0075,,
1.3665,168,101.4,21.3,0.0085,,
1.374,169,104,21.3,0.007,,
1.3825,170,107.1,21.3,0.0075,,
1.391,171,110,21.3,0.0075,,
1.399,172,113.5,21.3,0.0075,,
1.4075,173,117.1,21.3,0.0075,,
1.416,174,120.7,21.3,0.0085,,
1.4235,175,125.4,21.3,0.007,,
1.432,176,129.6,21.3,0.0075,,
1.4405,177,134.6,21.3,0.0075,,
1.449,178,139.3,21.3,0.0075,,
1.4575,179,144,21.3,0.0075,,
1.4655,180,148.6,21.3,0.0075,,
1.4735,181,152.9,21.3,0.0075,,
1.482,182,157,21.3,0.0075,,
1.49,183,161.3,21.3,0.0075,,
1.4985,184,164.8,21.3,0.0075,,
1.507,185,167.7,21.3,0.0075,,
1.5155,186,170.5,21.3,0.0075,,
1.523,187,172.8,21.3,0.007,,
1.5315,188,175.1,21.3,0.0075,,
1.54,189,177.3,21.3,0.0075,,
1.5485,190,179.3,21.3,0.0075,,
1.5565,191,180.9,21.3,0.0075,,
1.565,192,182.5,21.3,0.0075,,
1.5725,193,184,21.3,0.007,,
1.5805,194,185.1,21.3,0.008,,
1.5805,434,188.6,21.4,0,,
1.581,435,188.7,21.4,0.0005,,
1.5825,436,188.7,21.4,0.0015,,
1.585,437,188.7,21.4,0.0025,,
1.589,438,188.8,21.4,0.0035,,
1.595,439,189.1,21.4,0.0055,,
1.6035,440,189.5,21.4,0.0075,,
1.611,441,190.4,21.4,0.0075,,
1.6195,442,191.5,21.4,0.0085,,
1.628,443,192.6,21.4,0.0085,,
1.6365,444,193.7,21.4,0.0075,,
1.6445,445,194.8,21.4,0.0075,,
1.653,446,195.8,21.4,0.0075,,
1.661,447,196.6,21.4,0.008,,
1.669,448,197.2,21.4,0.008,,
1.6775,449,198.3,21.4,0.0085,,
1.686,450,199.3,21.4,0.0075,,
1.6945,451,200,21.4,0.0075,,
1.703,452,200.7,21.4,0.0075,,
1.7105,453,201.4,21.4,0.0075,,
1.719,454,202.2,21.4,0.0085,,
1.7275,455,203,21.4,0.0085,,
1.7355,456,203.8,21.4,0.0075,,
1.744,457,204.4,21.4,0.0075,,
1.7525,458,205.2,21.4,0.0075,,
1.76,459,205.8,21.4,0.0075,,
1.7685,460,206.3,21.4,0.0085,,
1.777,461,207,21.4,0.0085,,
1.7855,462,207.6,21.4,0.0075,,
1.794,463,208.2,21.4,0.0075,,
1.8025,464,208.7,21.4,0.0075,,
1.81,465,209.3,21.4,0.0075,,
1.8185,466,209.9,21.4,0.0085,,
1.8265,467,210.3,21.4,0.008,,
1.835,468,210.9,21.4,0.0075,,
1.8435,469,211.5,21.4,0.0075,,
1.852,470,212,21.4,0.0075,,
1.8605,471,212.4,21.4,0.0085,,
1.868,472,212.9,21.4,0.0075,,
1.8765,473,213.4,21.4,0.0085,,
1.885,474,213.7,21.4,0.0075,,
1.893,475,214.2,21.4,0.0075,,
1.9015,476,214.8,21.4,0.0075,,
1.91,477,215.1,21.4,0.0085,,
1.9175,478,215.5,21.4,0.0075,,
1.926,479,216.1,21.4,0.0085,,
1.9345,480,216.3,21.4,0.0075,,
1.943,481,216.8,21.4,0.0075,,
1.9515,482,217.3,21.4,0.0075,,
1.96,483,217.6,21.4,0.0085,,
1.9675,484,218,21.4,0.0075,,
1.976,485,218.5,21.4,0.0085,,
1.984,486,218.8,21.4,0.0075,,
1.9925,487,219.2,21.4,0.0075,,
2.001,488,219.6,21.4,0.0075,,
2.0095,489,219.8,21.4,0.0075,,
2.017,490,220.2,21.4,0.0075,,
2.0255,491,220.6,21.4,0.0085,,
2.034,492,221,21.4,0.0085,,
2.0425,493,221.4,21.4,0.0075,,
2.0505,494,221.8,21.4,0.0075,,
2.059,495,222.1,21.4,0.0075,,
2.0675,496,222.4,21.4,0.0085,,
2.075,497,222.6,21.4,0.0075,,
2.0835,498,223.1,21.4,0.0085,,
2.092,499,223.4,21.4,0.0075,,
2.1005,500,223.7,21.4,0.0075,,
2.109,501,224,21.4,0.0075,,
2.1175,502,224.3,21.4,0.0085,,
2.125,503,224.6,21.4,0.0075,,
2.1335,504,225,21.4,0.0085,,
2.1415,505,225.1,21.4,0.0075,,
2.15,506,225.5,21.4,0.0075,,
2.1585,507,225.9,21.4,0.0075,,
2.167,508,226.1,21.4,0.0085,,
2.1745,509,226.5,21.4,0.0075,,
2.183,510,226.7,21.4,0.0085,,
2.1915,511,226.9,21.4,0.0075,,
2.2,512,227.3,21.4,0.0075,,
2.208,513,227.5,21.4,0.0075,,
2.2165,514,227.7,21.4,0.0075,,
2.2245,515,228,21.4,0.008,,
2.2325,516,228.3,21.4,0.008,,
2.241,517,228.6,21.4,0.0075,,
2.2495,518,228.9,21.4,0.0075,,
2.258,519,229.1,21.4,0.0075,,
2.2665,520,229.4,21.4,0.0085,,
2.274,521,229.5,21.4,0.0075,,
2.2825,522,229.8,21.4,0.0085,,
2.291,523,230.1,21.4,0.0075,,
2.2995,524,230.2,21.4,0.0075,,
2.3075,525,230.5,21.4,0.0075,,
2.316,526,230.7,21.4,0.0085,,
2.3235,527,231.1,21.4,0.0075,,
2.332,528,231.3,21.4,0.0085,,
2.3405,529,231.4,21.4,0.0075,,
2.349,530,231.7,21.4,0.0075,,
2.3575,531,232,21.4,0.0075,,
2.366,532,232.1,21.4,0.0085,,
2.3735,533,232.3,21.4,0.0075,,
2.382,534,232.6,21.4,0.0085,,
2.3905,535,232.7,21.4,0.0075,,
2.3985,536,233,21.4,0.0075,,
2.407,537,233.2,21.4,0.0075,,
2.4155,538,233.5,21.4,0.0085,,
2.423,539,233.7,21.4,0.0075,,
2.4315,540,233.9,21.4,0.0085,,
2.4385,541,234.2,21.4,0.0065,,
2.4455,542,234.2,21.4,0.0065,,
2.4485,543,234.4,21.4,0.0025,,
2.449,544,234.5,21.4,0.0005,,
2.45,545,234.6,21.4,0.001,,
2.451,546,234.6,21.4,0.001,,
2.451,547,234.6,21.4,0,,
2.453,548,234.7,21.4,0.002,,
2.454,549,234.7,21.4,0.001,,
2.455,550,234.7,21.4,0.001,,
2.456,551,234.8,21.4,0.001,,
2.458,552,234.7,21.4,0.002,,
2.461,553,234.7,21.4,0.0025,,
2.464,554,234.9,21.4,0.0025,,
2.467,555,235.1,21.4,0.003,,
Scope 1/1, Sample 20/20 (Start 11a-Light),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-61.2,21.4,NaN,,
0.001,1,-61.1,21.4,0.001,,
0.0025,2,-61.1,21.4,0.0015,,
0.005,3,-61.1,21.4,0.002,,
0.009,4,-61.2,21.4,0.0035,,
0.015,5,-61,21.4,0.0055,,
0.0235,6,-60.9,21.4,0.0075,,
0.032,7,-60.7,21.4,0.0075,,
0.0405,8,-60.3,21.4,0.0075,,
0.049,9,-59.8,21.4,0.0075,,
0.0565,10,-59.1,21.4,0.007,,
0.065,11,-58.3,21.4,0.0075,,
0.0735,12,-57.7,21.4,0.0075,,
0.0815,13,-56.9,21.4,0.0075,,
0.09,14,-55.8,21.4,0.0075,,
0.0985,15,-54.7,21.4,0.007,,
0.106,16,-53.6,21.4,0.007,,
0.1145,17,-52.5,21.4,0.0075,,
0.123,18,-51.1,21.4,0.0075,,
0.1315,19,-49.8,21.4,0.0075,,
0.14,20,-48.4,21.4,0.0075,,
0.148,21,-47.1,21.4,0.0075,,
0.156,22,-45.6,21.4,0.0075,,
0.1645,23,-43.9,21.4,0.0075,,
0.1725,24,-42.4,21.4,0.0075,,
0.181,25,-40.9,21.4,0.0075,,
0.1895,26,-39.3,21.4,0.0075,,
0.198,27,-37.7,21.4,0.0075,,
0.2055,28,-36.1,21.4,0.007,,
0.214,29,-34.5,21.4,0.0075,,
0.2225,30,-32.9,21.4,0.0075,,
0.231,31,-31.2,21.4,0.0075,,
0.239,32,-29.8,21.4,0.0075,,
0.2475,33,-28.4,21.4,0.0075,,
